timestamp;queue_length
1789419840147;1
1789419840147;0
1789419840169;1
1789419840179;0
1789419840330;1
1789419840330;0
1789419840526;1
1789419840527;0
1789419840548;1
1789419840548;0
1789419840588;1
1789419840588;0
1789419840606;1
1789419840607;0
1789419840627;1
1789419840627;0
1789419840768;1
1789419840768;0
1789419840787;1
1789419840787;0
1789419840807;1
1789419840807;0
1789419840827;1
1789419840827;0
1789419840848;1
1789419840848;0
1789419841267;1
1789419841268;0
1789419841407;1
1789419841407;0
1789419841907;1
1789419841907;0
1789419841923;1
1789419841925;0
1789419841946;1
1789419841946;0
1789419841967;1
1789419841967;0
1789419842027;1
1789419842028;0
1789419842095;1
1789419842095;0
1789419842120;1
1789419842120;0
1789419842147;1
1789419842147;0
1789419842542;1
1789419842542;0
1789419842602;1
1789419842602;0
1789419842786;1
1789419842786;0
1789419843007;1
1789419843007;0
1789419843017;1
1789419843025;0
1789419843228;1
1789419843228;0
1789419843328;1
1789419843328;0
1789419843347;1
1789419843347;0
1789419843798;1
1789419843798;0
1789419843827;1
1789419843827;0
1789419843847;1
1789419843847;0
1789419843865;1
1789419843867;0
1789419843889;1
1789419843889;0
1789419844007;1
1789419844007;0
1789419844027;1
1789419844027;0
1789419844048;1
1789419844048;0
1789419844168;1
1789419844168;0
1789419844267;1
1789419844267;0
1789419844847;1
1789419844847;0
1789419844868;1
1789419844868;0
1789419844921;1
1789419844921;0
1789419845067;1
1789419845067;0
1789419845087;1
1789419845087;0
1789419845108;1
1789419845108;0
1789419845206;1
1789419845206;0
1789419845287;1
1789419845287;0
1789419845307;1
1789419845307;0
1789419845447;1
1789419845447;0
1789419845501;1
1789419845501;0
1789419846028;1
1789419846028;0
1789419846058;1
1789419846058;0
1789419846187;1
1789419846187;0
1789419846228;1
1789419846228;0
1789419846247;1
1789419846247;0
1789419846397;1
1789419846397;0
1789419846447;1
1789419846447;0
1789419846457;1
1789419846465;0
1789419846488;1
1789419846488;0
1789419846507;1
1789419846507;0
1789419846527;1
1789419846527;0
1789419846548;1
1789419846548;0
1789419846567;1
1789419846567;0
1789419846917;1
1789419846917;0
1789419846939;1
1789419846939;0
1789419847162;1
1789419847162;0
1789419847368;1
1789419847368;0
1789419847386;1
1789419847387;0
1789419847426;1
1789419847426;0
1789419847448;1
1789419847448;0
1789419847467;1
1789419847467;0
1789419847487;1
1789419847487;0
1789419847608;1
1789419847608;0
1789419847619;1
1789419847626;0
1789419847646;1
1789419847646;0
1789419847658;1
1789419847664;0
1789419847787;1
1789419847787;0
1789419847987;1
1789419847987;0
1789419847999;1
1789419848006;0
1789419848028;1
1789419848028;0
1789419848040;1
1789419848045;0
1789419848487;1
1789419848487;0
1789419848547;1
1789419848547;0
1789419848557;1
1789419848566;0
1789419848588;1
1789419848588;0
1789419848607;1
1789419848607;0
1789419848638;1
1789419848638;0
1789419848667;1
1789419848667;0
1789419848846;1
1789419848846;0
1789419849488;1
1789419849488;0
1789419849587;1
1789419849587;0
1789419849627;1
1789419849627;0
1789419849687;1
1789419849687;0
1789419850007;1
1789419850007;0
1789419850146;1
1789419850146;0
1789419850227;1
1789419850227;0
1789419850537;1
1789419850537;0
1789419850567;1
1789419850567;0
1789419850645;1
1789419850645;0
1789419850669;1
1789419850669;0
1789419850687;1
1789419850687;0
1789419850708;1
1789419850708;0
1789419850747;1
1789419850747;0
1789419850847;1
1789419850847;0
1789419850867;1
1789419850867;0
1789419850888;1
1789419850888;0
1789419850958;1
1789419850958;0
1789419851016;1
1789419851016;0
1789419851048;1
1789419851048;0
1789419851058;1
1789419851068;0
1789419851087;1
1789419851087;0
1789419851107;1
1789419851107;0
1789419851306;1
1789419851306;0
1789419851327;1
1789419851327;0
1789419851347;1
1789419851347;0
1789419851368;1
1789419851368;0
1789419851387;1
1789419851387;0
1789419851577;1
1789419851577;0
1789419851868;1
1789419851868;0
1789419852147;1
1789419852147;0
1789419852358;1
1789419852358;0
1789419852387;1
1789419852387;0
1789419852407;1
1789419852407;0
1789419852447;1
1789419852447;0
1789419852467;1
1789419852467;0
1789419852727;1
1789419852727;0
1789419852867;1
1789419852867;0
1789419852907;1
1789419852907;0
1789419853037;1
1789419853037;0
1789419853068;1
1789419853068;0
1789419853087;1
1789419853087;0
1789419853297;1
1789419853297;0
1789419853330;1
1789419853330;0
1789419853345;1
1789419853349;0
1789419853368;1
1789419853368;0
1789419853377;1
1789419853386;0
1789419853407;1
1789419853407;0
1789419853426;1
1789419853426;0
1789419853647;1
1789419853647;0
1789419853827;1
1789419853827;0
1789419853847;1
1789419853847;0
1789419854048;1
1789419854048;0
1789419854259;1
1789419854259;0
1789419854287;1
1789419854288;0
1789419854307;1
1789419854307;0
1789419854587;1
1789419854587;0
1789419854601;1
1789419854606;0
1789419854628;1
1789419854628;0
1789419854727;1
1789419854727;0
1789419854746;1
1789419854746;0
1789419855107;1
1789419855107;0
1789419855126;1
1789419855126;0
1789419855307;1
1789419855307;0
1789419855466;1
1789419855466;0
1789419855547;1
1789419855547;0
1789419855567;1
1789419855567;0
1789419855710;1
1789419855710;0
1789419855717;1
1789419855728;0
1789419855747;1
1789419855747;0
1789419855788;1
1789419855788;0
1789419855807;1
1789419855807;0
1789419855818;1
1789419855826;0
1789419855867;1
1789419855867;0
1789419855887;1
1789419855887;0
1789419855960;1
1789419855960;0
1789419855987;1
1789419855987;0
1789419856007;1
1789419856007;0
1789419856020;1
1789419856026;0
1789419856050;1
1789419856050;0
1789419856057;1
1789419856069;0
1789419856247;1
1789419856247;0
1789419856266;1
1789419856266;0
1789419856287;1
1789419856287;0
1789419856307;1
1789419856307;0
1789419856528;1
1789419856528;0
1789419856627;1
1789419856627;0
1789419856648;1
1789419856648;0
1789419857060;1
1789419857060;0
1789419857191;1
1789419857191;0
1789419857228;1
1789419857228;0
1789419857238;1
1789419857247;0
1789419857267;1
1789419857267;0
1789419857287;1
1789419857287;0
1789419857377;1
1789419857377;0
1789419857409;1
1789419857409;0
1789419857568;1
1789419857568;0
1789419857587;1
1789419857587;0
1789419857628;1
1789419857628;0
1789419857647;1
1789419857647;0
1789419857748;1
1789419857748;0
1789419857827;1
1789419857827;0
1789419857870;1
1789419857870;0
1789419857877;1
1789419857888;0
1789419857908;1
1789419857908;0
1789419857927;1
1789419857927;0
1789419858038;1
1789419858038;0
1789419858237;1
1789419858237;0
1789419858268;1
1789419858268;0
1789419858277;1
1789419858287;0
1789419858307;1
1789419858307;0
1789419858346;1
1789419858346;0
1789419858387;1
1789419858387;0
1789419858407;1
1789419858407;0
1789419858727;1
1789419858727;0
1789419859087;1
1789419859087;0
1789419859128;1
1789419859128;0
1789419859286;1
1789419859286;0
1789419859307;1
1789419859307;0
1789419859321;1
1789419859325;0
1789419859468;1
1789419859468;0
1789419859528;1
1789419859528;0
1789419859537;1
1789419859546;0
1789419859747;1
1789419859747;0
1789419859767;1
1789419859767;0
1789419859787;1
1789419859787;0
1789419859806;1
1789419859806;0
1789419859818;1
1789419859824;0
1789419859903;1
1789419859903;0
1789419859917;1
1789419859920;0
1789419859948;1
1789419859948;0
1789419860020;1
1789419860020;0
1789419860328;1
1789419860328;0
1789419860407;1
1789419860407;0
1789419860466;1
1789419860466;0
1789419860797;1
1789419860797;0
1789419860827;1
1789419860827;0
1789419860867;1
1789419860868;0
1789419861269;1
1789419861269;0
1789419861487;1
1789419861487;0
1789419861506;1
1789419861506;0
1789419861518;1
1789419861524;0
1789419861547;1
1789419861547;0
1789419861787;1
1789419861787;0
1789419861797;1
1789419861804;0
1789419861827;1
1789419861827;0
1789419862027;1
1789419862027;0
1789419862147;1
1789419862147;0
1789419862307;1
1789419862307;0
1789419862321;1
1789419862325;0
1789419862348;1
1789419862348;0
1789419862507;1
1789419862507;0
1789419862607;1
1789419862607;0
1789419862682;1
1789419862682;0
1789419862767;1
1789419862768;0
1789419862927;1
1789419862927;0
1789419863067;1
1789419863067;0
1789419863084;1
1789419863086;0
1789419863108;1
1789419863108;0
1789419863687;1
1789419863687;0
1789419863708;1
1789419863708;0
1789419863727;1
1789419863727;0
1789419863881;1
1789419863881;0
1789419864088;1
1789419864088;0
1789419864106;1
1789419864107;0
1789419864220;1
1789419864220;0
1789419864247;1
1789419864247;0
1789419864408;1
1789419864408;0
1789419864607;1
1789419864607;0
1789419864627;1
1789419864627;0
1789419864640;1
1789419864645;0
1789419864668;1
1789419864668;0
1789419864687;1
1789419864687;0
1789419864807;1
1789419864807;0
1789419864901;1
1789419864901;0
1789419864927;1
1789419864927;0
1789419864947;1
1789419864947;0
1789419865026;1
1789419865026;0
1789419865061;1
1789419865061;0
1789419865080;1
1789419865080;0
1789419865096;1
1789419865098;0
1789419865118;1
1789419865118;0
1789419865146;1
1789419865146;0
1789419865167;1
1789419865167;0
1789419865207;1
1789419865208;0
1789419865227;1
1789419865227;0
1789419865237;1
1789419865246;0
1789419865396;1
1789419865396;0
1789419865848;1
1789419865848;0
1789419865867;1
1789419865867;0
1789419865878;1
1789419865885;0
1789419865908;1
1789419865908;0
1789419866017;1
1789419866017;0
1789419866127;1
1789419866127;0
1789419866147;1
1789419866147;0
1789419866228;1
1789419866228;0
1789419866246;1
1789419866246;0
1789419866267;1
1789419866267;0
1789419866288;1
1789419866288;0
1789419866367;1
1789419866367;0
1789419866387;1
1789419866387;0
1789419866487;1
1789419866487;0
1789419866507;1
1789419866507;0
1789419866520;1
1789419866525;0
1789419866558;1
1789419866558;0
1789419866576;1
1789419866576;0
1789419866611;1
1789419866611;0
1789419866626;1
1789419866630;0
1789419866639;1
1789419866649;0
1789419866666;1
1789419866667;0
1789419866737;1
1789419866737;0
1789419866767;1
1789419866767;0
1789419867168;1
1789419867168;0
1789419867621;1
1789419867621;0
1789419867926;1
1789419867926;0
1789419868008;1
1789419868008;0
1789419868206;1
1789419868206;0
1789419868490;1
1789419868490;0
1789419868597;1
1789419868597;0
1789419868623;1
1789419868623;0
1789419868767;1
