timestamp;queue_length
1789419681284;1
1789419681284;0
1789419681334;1
1789419681334;0
1789419681530;1
1789419681530;0
1789419681574;1
1789419681574;0
1789419681634;1
1789419681634;0
1789419682283;1
1789419682283;0
1789419684734;1
1789419684734;0
1789419685127;1
1789419685127;0
1789419685184;1
1789419685184;0
1789419685234;1
1789419685234;0
1789419685334;1
1789419685334;0
1789419685384;1
1789419685384;0
1789419685425;1
1789419685425;0
1789419685728;1
1789419685728;0
1789419686580;1
1789419686581;0
1789419687234;1
1789419687234;0
1789419687283;1
1789419687283;0
1789419687330;1
1789419687330;0
1789419688483;1
1789419688483;0
1789419689485;1
1789419689485;0
1789419689534;1
1789419689534;0
1789419690784;1
1789419690784;0
1789419691929;1
1789419691929;0
1789419692134;1
1789419692134;0
1789419694684;1
1789419694684;0
1789419694734;1
1789419694734;0
1789419696129;1
1789419696129;0
1789419696733;1
1789419696733;0
1789419696783;1
1789419696783;0
1789419696833;1
1789419696833;0
1789419698983;1
1789419698983;0
1789419700324;1
1789419700324;0
1789419700383;1
1789419700383;0
1789419700433;1
1789419700433;0
1789419700524;1
1789419700524;0
1789419700584;1
1789419700584;0
1789419700634;1
1789419700634;0
1789419700821;1
1789419700821;0
1789419703333;1
1789419703333;0
1789419703583;1
1789419703583;0
1789419703633;1
1789419703633;0
1789419704084;1
1789419704084;0
1789419704328;1
1789419704328;0
1789419704383;1
1789419704383;0
1789419704433;1
1789419704433;0
1789419705281;1
1789419705281;0
1789419705330;1
1789419705330;0
1789419705384;1
1789419705384;0
1789419705975;1
1789419705975;0
1789419706684;1
1789419706684;0
1789419706734;1
1789419706734;0
1789419706783;1
1789419706783;0
1789419707474;1
1789419707474;0
1789419707917;1
1789419707917;0
1789419707983;1
1789419707983;0
1789419708033;1
1789419708033;0
1789419708483;1
1789419708483;0
1789419709232;1
1789419709232;0
1789419709884;1
1789419709884;0
1789419709934;1
1789419709934;0
1789419710426;1
1789419710426;0
1789419711175;1
1789419711175;0
1789419711230;1
1789419711230;0
1789419711683;1
1789419711683;0
1789419713334;1
1789419713334;0
1789419713575;1
1789419713575;0
1789419713783;1
1789419713784;0
1789419714731;1
1789419714731;0
1789419715082;1
1789419715082;0
1789419715176;1
1789419715176;0
1789419716483;1
1789419716483;0
1789419716833;1
1789419716833;0
1789419717376;1
1789419717376;0
1789419719384;1
1789419719384;0
1789419719434;1
1789419719434;0
1789419720834;1
1789419720834;0
1789419720884;1
1789419720884;0
1789419721232;1
1789419721232;0
1789419721834;1
1789419721834;0
1789419722133;1
1789419722133;0
1789419722784;1
1789419722784;0
1789419723026;0
1789419723026;1
1789419723475;1
1789419723475;0
1789419723634;1
1789419723634;0
1789419723734;1
1789419723734;0
1789419725029;1
1789419725029;0
1789419725434;1
1789419725434;0
1789419725484;1
1789419725484;0
1789419725618;1
1789419725618;0
1789419725884;1
1789419725884;0
1789419726184;1
1789419726184;0
1789419726234;1
1789419726234;0
1789419726284;1
1789419726284;0
1789419726374;1
1789419726374;0
1789419726433;1
1789419726433;0
1789419726483;1
1789419726483;0
1789419727133;1
1789419727133;0
1789419727182;1
1789419727182;0
1789419727234;1
1789419727234;0
1789419727283;1
1789419727283;0
1789419727333;1
1789419727333;0
1789419727383;1
1789419727383;0
1789419727424;1
1789419727424;0
1789419727484;1
1789419727484;0
1789419727584;1
1789419727584;0
1789419727624;1
1789419727624;0
1789419727683;1
1789419727683;0
1789419727874;1
1789419727874;0
1789419728234;1
1789419728234;0
1789419728533;1
1789419728533;0
1789419728583;1
1789419728583;0
1789419728633;1
1789419728633;0
1789419728683;1
1789419728683;0
1789419728774;1
1789419728774;0
1789419729433;1
1789419729433;0
1789419729483;1
1789419729483;0
1789419729533;1
1789419729533;0
1789419729583;1
1789419729583;0
1789419729633;1
1789419729633;0
1789419729933;1
1789419729933;0
1789419731634;1
1789419731634;0
1789419731674;1
1789419731674;0
1789419731724;1
1789419731724;0
1789419731783;1
1789419731783;0
1789419732234;1
1789419732234;0
1789419732533;1
1789419732533;0
1789419732834;1
1789419732834;0
1789419732874;1
1789419732874;0
1789419732933;1
1789419732933;0
1789419733534;1
1789419733534;0
1789419733774;1
1789419733774;0
1789419733834;1
1789419733834;0
1789419733884;1
1789419733884;0
1789419733984;1
1789419733984;0
1789419734024;1
1789419734024;0
1789419734583;1
1789419734583;0
1789419734633;1
1789419734633;0
1789419734684;1
1789419734684;0
1789419735674;1
1789419735674;0
1789419735734;1
1789419735734;0
1789419735784;1
1789419735784;0
1789419735983;1
1789419735983;0
1789419736334;1
1789419736334;0
1789419736434;1
1789419736434;0
1789419736573;1
1789419736573;0
1789419736924;1
1789419736924;0
1789419737083;1
1789419737083;0
1789419737130;1
1789419737130;0
1789419737174;1
1789419737174;0
1789419737374;1
1789419737374;0
1789419737574;1
1789419737574;0
1789419737619;1
1789419737619;0
1789419737680;1
1789419737680;0
1789419737784;1
1789419737784;0
1789419737834;1
1789419737834;0
1789419738279;1
1789419738279;0
1789419738483;1
1789419738483;0
1789419738533;1
1789419738533;0
1789419738574;1
1789419738574;0
1789419738634;1
1789419738634;0
1789419738933;1
1789419738933;0
1789419739333;1
1789419739333;0
1789419739380;1
1789419739380;0
1789419739433;1
1789419739433;0
1789419739483;1
1789419739483;0
1789419739533;1
1789419739533;0
1789419739583;1
1789419739583;0
1789419739683;1
1789419739683;0
1789419739719;1
1789419739719;0
1789419739834;1
1789419739834;0
1789419740134;1
1789419740134;0
1789419740184;1
1789419740184;0
1789419740384;1
1789419740384;0
1789419740623;1
1789419740623;0
1789419740683;1
1789419740683;0
1789419741377;1
1789419741377;0
1789419741424;1
1789419741424;0
1789419741483;1
1789419741483;0
1789419741533;1
1789419741533;0
1789419741783;1
1789419741783;0
1789419742783;1
1789419742783;0
1789419742824;1
1789419742824;0
1789419742884;1
1789419742884;0
1789419743083;1
1789419743083;0
1789419743234;1
1789419743234;0
1789419743433;1
1789419743433;0
1789419743634;1
1789419743634;0
1789419744384;1
1789419744384;0
1789419744584;1
1789419744584;0
1789419744680;1
1789419744680;0
1789419744734;1
1789419744734;0
1789419744776;1
1789419744776;0
1789419744824;1
1789419744824;0
1789419744934;1
1789419744934;0
1789419745483;1
1789419745483;0
1789419745583;1
1789419745583;0
1789419746483;1
1789419746483;0
1789419746876;1
1789419746876;0
1789419747084;1
1789419747084;0
1789419747134;1
1789419747134;0
1789419747174;1
1789419747174;0
1789419747834;1
1789419747834;0
1789419749284;1
1789419749284;0
1789419749334;1
1789419749334;0
1789419749684;1
1789419749684;0
1789419749933;1
1789419749933;0
1789419749983;1
1789419749983;0
1789419750033;1
1789419750033;0
1789419750233;1
1789419750233;0
1789419750274;1
1789419750274;0
1789419750734;1
1789419750734;0
1789419750784;1
1789419750784;0
1789419751234;1
1789419751234;0
1789419751684;1
1789419751684;0
1789419751724;1
1789419751724;0
1789419751783;1
1789419751783;0
1789419751983;1
1789419751983;0
1789419752184;1
1789419752184;0
1789419753134;1
1789419753134;0
1789419753234;1
1789419753234;0
1789419753284;1
1789419753284;0
1789419753334;1
1789419753334;0
1789419753377;1
1789419753377;0
1789419753424;1
1789419753424;0
1789419754824;1
1789419754824;0
1789419755134;1
1789419755134;0
1789419755174;1
1789419755174;0
1789419755233;1
1789419755233;0
1789419755633;1
1789419755633;0
1789419755683;1
1789419755683;0
1789419755731;1
1789419755731;0
1789419755977;1
1789419755977;0
1789419756033;1
1789419756033;0
1789419756083;1
1789419756083;0
1789419756134;1
1789419756134;0
1789419756183;1
1789419756184;0
1789419756282;1
1789419756282;0
1789419757683;1
1789419757683;0
1789419757983;1
1789419757983;0
1789419758033;1
1789419758033;0
1789419758083;1
1789419758083;0
1789419758133;1
1789419758133;0
1789419758833;1
1789419758833;0
1789419759284;1
1789419759284;0
1789419759334;1
1789419759334;0
1789419759384;1
1789419759384;0
1789419759734;1
1789419759734;0
1789419759834;1
1789419759834;0
1789419761083;1
1789419761083;0
1789419762083;1
1789419762083;0
1789419762473;1
1789419762473;0
1789419762533;1
1789419762533;0
1789419762933;1
1789419762933;0
1789419762973;1
1789419762973;0
1789419763533;1
1789419763533;0
1789419763933;1
1789419763933;0
1789419764024;1
1789419764024;0
1789419764082;1
1789419764083;0
1789419764134;1
1789419764134;0
1789419764633;1
1789419764633;0
1789419764683;1
1789419764683;0
1789419764724;1
1789419764724;0
1789419764773;1
1789419764773;0
1789419765283;1
1789419765283;0
1789419765533;1
1789419765533;0
1789419765783;1
1789419765783;0
1789419767233;1
1789419767233;0
1789419767274;1
1789419767274;0
1789419767384;1
1789419767384;0
1789419767684;1
1789419767684;0
1789419767774;1
1789419767774;0
1789419768428;1
1789419768428;0
1789419768484;1
1789419768484;0
1789419768534;1
1789419768534;0
1789419769284;1
1789419769284;0
1789419769333;1
1789419769333;0
1789419769734;1
1789419769734;0
1789419769784;1
1789419769784;0
1789419770333;1
1789419770333;0
1789419770374;1
1789419770374;0
1789419770434;1
1789419770434;0
1789419770484;1
1789419770484;0
1789419770583;1
1789419770583;0
1789419771134;1
1789419771134;0
1789419771184;1
1789419771184;0
1789419771274;1
1789419771274;0
1789419771333;1
1789419771333;0
1789419771383;1
1789419771383;0
1789419771424;1
1789419771424;0
1789419771783;1
1789419771783;0
1789419771824;1
1789419771824;0
1789419771884;1
1789419771884;0
1789419772124;1
1789419772124;0
1789419773083;1
1789419773083;0
1789419773133;1
1789419773133;0
1789419774033;1
1789419774033;0
1789419774474;1
1789419774474;0
1789419774534;1
1789419774534;0
1789419774783;1
1789419774783;0
1789419774934;1
1789419774934;0
1789419775274;1
1789419775274;0
1789419775333;1
1789419775333;0
1789419775423;1
1789419775423;0
1789419775484;1
1789419775484;0
1789419776275;1
1789419776275;0
1789419776383;1
1789419776383;0
1789419776425;1
1789419776425;0
1789419776681;1
1789419776681;0
1789419776733;1
1789419776733;0
1789419776783;1
1789419776783;0
1789419776833;1
1789419776833;0
1789419776873;1
1789419776873;0
1789419776934;1
1789419776934;0
1789419777283;1
1789419777283;0
1789419777333;1
1789419777333;0
1789419777383;1
1789419777383;0
1789419777476;1
1789419777476;0
1789419777533;1
1789419777533;0
1789419777583;1
1789419777583;0
1789419777829;1
1789419777829;0
1789419777883;1
1789419777883;0
1789419778283;1
1789419778283;0
1789419778333;1
1789419778333;0
1789419778883;1
1789419778883;0
1789419778933;1
1789419778933;0
1789419778984;1
1789419778984;0
1789419779034;1
1789419779034;0
1789419779133;1
1789419779133;0
1789419779384;1
1789419779384;0
1789419779434;1
1789419779434;0
1789419779474;1
1789419779474;0
1789419779833;1
1789419779833;0
1789419779883;1
1789419779883;0
1789419779924;1
1789419779924;0
1789419780084;1
1789419780084;0
1789419780983;1
1789419780983;0
1789419781583;1
1789419781583;0
1789419782228;1
1789419782228;0
1789419782278;1
1789419782278;0
1789419782333;1
1789419782333;0
1789419782383;1
1789419782383;0
1789419783534;1
1789419783534;0
1789419783584;1
1789419783584;0
1789419783834;1
1789419783834;0
1789419784832;1
1789419784832;0
1789419785033;1
1789419785033;0
1789419785234;1
1789419785234;0
1789419785434;1
1789419785434;0
1789419785824;1
1789419785824;0
1789419786434;1
1789419786434;0
1789419787183;1
1789419787183;0
1789419787233;1
1789419787233;0
1789419787428;1
1789419787428;0
1789419787474;1
1789419787474;0
1789419787533;1
1789419787533;0
1789419787623;1
1789419787624;0
1789419788730;1
1789419788730;0
1789419788784;1
1789419788784;0
1789419789274;1
1789419789274;0
1789419789633;1
1789419789633;0
1789419789784;1
1789419789784;0
1789419789983;1
1789419789983;0
1789419790174;1
1789419790174;0
1789419791232;1
1789419791232;0
1789419791283;1
1789419791283;0
1789419791333;1
1789419791333;0
1789419791478;1
1789419791478;0
1789419791533;1
1789419791533;0
1789419791883;1
1789419791883;0
1789419791933;1
1789419791933;0
1789419791983;1
1789419791983;0
1789419793634;1
1789419793634;0
1789419793684;1
1789419793684;0
1789419793724;1
1789419793724;0
1789419794326;1
1789419794326;0
1789419795524;1
1789419795524;0
1789419795584;1
1789419795584;0
1789419795634;1
1789419795634;0
1789419795884;1
1789419795884;0
1789419796332;1
1789419796332;0
1789419796384;1
1789419796384;0
1789419796633;1
1789419796633;0
1789419796783;1
1789419796784;0
1789419797584;1
1789419797584;0
1789419797634;1
1789419797634;0
1789419797683;1
1789419797683;0
1789419798074;1
1789419798074;0
1789419798133;1
1789419798133;0
1789419800033;1
1789419800033;0
1789419800284;1
1789419800284;0
1789419800334;1
1789419800334;0
1789419800377;1
1789419800378;0
1789419800584;1
1789419800584;0
1789419801683;1
1789419801683;0
1789419801733;1
1789419801733;0
1789419801783;1
1789419801783;0
1789419802383;1
1789419802383;0
1789419802433;1
1789419802433;0
1789419802534;1
1789419802534;0
1789419802933;1
1789419802933;0
1789419803334;1
1789419803334;0
1789419803383;1
1789419803383;0
1789419803524;1
1789419803524;0
1789419803574;1
1789419803574;0
1789419803633;1
1789419803633;0
1789419803680;1
1789419803681;0
1789419803784;1
1789419803784;0
1789419803934;1
1789419803934;0
1789419803984;1
1789419803984;0
1789419804734;1
1789419804734;0
1789419805384;1
1789419805384;0
1789419805484;1
1789419805484;0
1789419805534;1
1789419805534;0
1789419805584;1
1789419805584;0
1789419805774;1
1789419805774;0
1789419806334;1
1789419806334;0
1789419806433;1
1789419806433;0
1789419806483;1
1789419806483;0
1789419806533;1
1789419806533;0
1789419806734;1
1789419806734;0
1789419807083;1
1789419807083;0
1789419807380;1
1789419807380;0
1789419807433;1
1789419807433;0
1789419807481;1
1789419807481;0
1789419807724;1
1789419807724;0
1789419807784;1
1789419807784;0
1789419808084;1
1789419808084;0
1789419808133;1
1789419808133;0
1789419808183;1
1789419808184;0
1789419808329;1
1789419808329;0
1789419808374;1
1789419808374;0
1789419808433;1
1789419808433;0
1789419808833;1
1789419808833;0
1789419808874;1
1789419808874;0
1789419808934;1
1789419808934;0
1789419809174;1
1789419809174;0
1789419809930;1
1789419809930;0
1789419810234;1
1789419810234;0
1789419810284;1
1789419810284;0
1789419810334;1
1789419810334;0
1789419810583;1
1789419810583;0
1789419810633;1
1789419810633;0
1789419810934;1
1789419810934;0
1789419810974;1
1789419810974;0
1789419811033;1
1789419811033;0
1789419811124;1
1789419811124;0
1789419812634;1
1789419812634;0
1789419812684;1
1789419812684;0
1789419812734;1
1789419812734;0
1789419812924;1
1789419812924;0
1789419812983;1
1789419812983;0
1789419813774;1
1789419813774;0
1789419813833;1
1789419813833;0
1789419814984;1
1789419814984;0
1789419815024;1
1789419815024;0
1789419815083;1
1789419815083;0
1789419815634;1
1789419815634;0
1789419815833;1
1789419815833;0
