timestamp;queue_length
1789419904069;1
1789419904069;0
1789419904088;1
1789419904100;0
1789419904248;1
1789419904248;0
1789419904447;1
1789419904447;0
1789419904467;1
1789419904468;0
1789419904508;1
1789419904508;0
1789419904527;1
1789419904527;0
1789419904548;1
1789419904548;0
1789419904684;1
1789419904684;0
1789419904708;1
1789419904708;0
1789419904726;1
1789419904726;0
1789419904748;1
1789419904748;0
1789419904757;1
1789419904757;0
1789419905187;1
1789419905187;0
1789419905327;1
1789419905327;0
1789419905818;1
1789419905818;0
1789419905840;1
1789419905840;0
1789419905867;1
1789419905867;0
1789419905877;1
1789419905877;0
1789419905947;1
1789419905947;0
1789419906028;1
1789419906028;0
1789419906047;1
1789419906048;0
1789419906057;1
1789419906057;0
1789419906468;1
1789419906468;0
1789419906527;1
1789419906527;0
1789419906707;1
1789419906707;0
1789419906928;1
1789419906928;0
1789419906941;1
1789419906947;0
1789419907146;1
1789419907146;0
1789419907247;1
1789419907247;0
1789419907268;1
1789419907268;0
1789419907728;1
1789419907728;0
1789419907747;1
1789419907747;0
1789419907767;1
1789419907767;0
1789419907787;1
1789419907787;0
1789419907807;1
1789419907807;0
1789419907923;1
1789419907923;0
1789419907948;1
1789419907949;0
1789419907966;1
1789419907967;0
1789419908077;1
1789419908077;0
1789419908187;1
1789419908187;0
1789419908762;1
1789419908762;0
1789419908787;1
1789419908787;0
1789419908847;1
1789419908847;0
1789419908986;1
1789419908987;0
1789419909008;1
1789419909008;0
1789419909027;1
1789419909027;0
1789419909126;1
1789419909126;0
1789419909207;1
1789419909207;0
1789419909227;1
1789419909229;0
1789419909368;1
1789419909368;0
1789419909428;1
1789419909428;0
1789419909947;1
1789419909947;0
1789419909988;1
1789419909988;0
1789419910108;1
1789419910108;0
1789419910147;1
1789419910147;0
1789419910167;1
1789419910172;0
1789419910327;1
1789419910327;0
1789419910368;1
1789419910368;0
1789419910387;1
1789419910392;0
1789419910407;1
1789419910413;0
1789419910428;1
1789419910428;0
1789419910447;1
1789419910447;0
1789419910467;1
1789419910467;0
1789419910488;1
1789419910488;0
1789419910847;1
1789419910847;0
1789419910866;1
1789419910866;0
1789419911090;1
1789419911090;0
1789419911285;1
1789419911285;0
1789419911305;1
1789419911306;0
1789419911337;1
1789419911337;0
1789419911364;1
1789419911364;0
1789419911388;1
1789419911388;0
1789419911401;1
1789419911401;0
1789419911521;1
1789419911521;0
1789419911550;1
1789419911550;0
1789419911557;1
1789419911557;0
1789419911587;1
1789419911587;0
1789419911708;1
1789419911708;0
1789419911907;1
1789419911907;0
1789419911927;1
1789419911930;0
1789419911948;1
1789419911948;0
1789419911967;1
1789419911967;0
1789419912407;1
1789419912407;0
1789419912467;1
1789419912467;0
1789419912482;1
1789419912490;0
1789419912508;1
1789419912509;0
1789419912527;1
1789419912527;0
1789419912568;1
1789419912568;0
1789419912587;1
1789419912587;0
1789419912758;1
1789419912758;0
1789419913407;1
1789419913407;0
1789419913508;1
1789419913508;0
1789419913547;1
1789419913547;0
1789419913607;1
1789419913607;0
1789419913927;1
1789419913927;0
1789419914067;1
1789419914067;0
1789419914147;1
1789419914147;0
1789419914467;1
1789419914467;0
1789419914488;1
1789419914488;0
1789419914567;1
1789419914567;0
1789419914587;1
1789419914591;0
1789419914608;1
1789419914608;0
1789419914627;1
1789419914627;0
1789419914668;1
1789419914668;0
1789419914758;1
1789419914758;0
1789419914788;1
1789419914788;0
1789419914803;1
1789419914803;0
1789419914886;1
1789419914886;0
1789419914945;1
1789419914945;0
1789419914968;1
1789419914968;0
1789419914986;1
1789419914986;0
1789419915007;1
1789419915007;0
1789419915027;1
1789419915027;0
1789419915227;1
1789419915227;0
1789419915245;1
1789419915245;0
1789419915267;1
1789419915267;0
1789419915287;1
1789419915287;0
1789419915308;1
1789419915308;0
1789419915508;1
1789419915508;0
1789419915787;1
1789419915787;0
1789419916068;1
1789419916068;0
1789419916287;1
1789419916287;0
1789419916307;1
1789419916307;0
1789419916328;1
1789419916328;0
1789419916367;1
1789419916367;0
1789419916386;1
1789419916386;0
1789419916637;1
1789419916637;0
1789419916788;1
1789419916788;0
1789419916827;0
1789419916827;1
1789419916957;1
1789419916957;0
1789419916988;1
1789419916988;0
1789419917006;1
1789419917006;0
1789419917226;1
1789419917226;0
1789419917248;1
1789419917248;0
1789419917263;1
1789419917263;0
1789419917290;1
1789419917290;0
1789419917306;1
1789419917306;0
1789419917325;1
1789419917325;0
1789419917339;1
1789419917339;0
1789419917569;1
1789419917569;0
1789419917741;1
1789419917741;0
1789419917767;1
1789419917767;0
1789419917967;1
1789419917967;0
1789419918187;1
1789419918187;0
1789419918207;1
1789419918207;0
1789419918227;1
1789419918227;0
1789419918507;1
1789419918507;0
1789419918527;1
1789419918527;0
1789419918548;1
1789419918548;0
1789419918647;1
1789419918647;0
1789419918667;1
1789419918667;0
1789419919027;1
1789419919027;0
1789419919047;1
1789419919047;0
1789419919226;1
1789419919226;0
1789419919387;1
1789419919387;0
1789419919464;1
1789419919464;0
1789419919488;1
1789419919488;0
1789419919627;1
1789419919627;0
1789419919647;1
1789419919647;0
1789419919657;1
1789419919657;0
1789419919707;1
1789419919707;0
1789419919717;1
1789419919717;0
1789419919748;1
1789419919748;0
1789419919777;1
1789419919777;0
1789419919808;1
1789419919808;0
1789419919881;1
1789419919881;0
1789419919905;1
1789419919905;0
1789419919917;1
1789419919926;0
1789419919944;1
1789419919944;0
1789419919969;1
1789419919969;0
1789419919984;1
1789419919994;0
1789419920168;1
1789419920168;0
1789419920187;1
1789419920188;0
1789419920207;1
1789419920208;0
1789419920228;1
1789419920228;0
1789419920447;1
1789419920447;0
1789419920549;1
1789419920549;0
1789419920558;1
1789419920567;0
1789419920987;1
1789419920987;0
1789419921107;1
1789419921107;0
1789419921148;1
1789419921148;0
1789419921167;1
1789419921167;0
1789419921177;1
1789419921186;0
1789419921205;1
1789419921206;0
1789419921309;1
1789419921309;0
1789419921316;1
1789419921329;0
1789419921477;1
1789419921477;0
1789419921507;1
1789419921507;0
1789419921537;1
1789419921537;0
1789419921567;1
1789419921568;0
1789419921665;1
1789419921665;0
1789419921748;1
1789419921748;0
1789419921787;1
1789419921787;0
1789419921808;1
1789419921808;0
1789419921827;1
1789419921827;0
1789419921847;1
1789419921847;0
1789419921967;1
1789419921967;0
1789419922169;1
1789419922169;0
1789419922186;1
1789419922187;0
