timestamp;queue_length
1789419967905;1
1789419967905;0
1789419967913;1
1789419967965;0
1789419968004;1
1789419968004;0
1789419968015;1
1789419968029;0
1789419968039;1
1789419968047;0
1789419968306;1
1789419968306;0
1789419969285;1
1789419969285;0
1789419969432;1
1789419969432;0
1789419969463;1
1789419969463;0
1789419969482;1
1789419969485;0
1789419969523;1
1789419969523;0
1789419969542;1
1789419969544;0
1789419969552;1
1789419969564;0
1789419969675;1
1789419969675;0
1789419970023;1
1789419970023;0
1789419970282;1
1789419970282;0
1789419970292;1
1789419970307;0
1789419970323;1
1789419970328;0
1789419970772;1
1789419970772;0
1789419971179;1
1789419971179;0
1789419971205;1
1789419971205;0
1789419971704;1
1789419971704;0
1789419972154;1
1789419972154;0
1789419972243;1
1789419972243;0
1789419973262;1
1789419973262;0
1789419973283;1
1789419973284;0
1789419973623;1
1789419973623;0
1789419973683;0
1789419973683;1
1789419973842;1
1789419973842;0
1789419974082;1
1789419974082;0
1789419974102;1
1789419974106;0
1789419974123;1
1789419974127;0
1789419974162;1
1789419974162;0
1789419974983;1
1789419974983;0
1789419975523;1
1789419975523;0
1789419975542;1
1789419975549;0
1789419975562;1
1789419975571;0
1789419975603;1
1789419975603;0
1789419975613;1
1789419975622;0
1789419975642;1
1789419975642;0
1789419975722;1
1789419975722;0
1789419976162;1
1789419976162;0
1789419976179;1
1789419976181;0
1789419976202;1
1789419976202;0
1789419976722;1
1789419976722;0
1789419976822;1
1789419976823;0
1789419976837;1
1789419976843;0
1789419977021;1
1789419977022;0
1789419977442;1
1789419977442;0
1789419977455;1
1789419977466;0
1789419977520;1
1789419977520;0
1789419977535;1
1789419977540;0
1789419977777;1
1789419977777;0
1789419978061;1
1789419978061;0
1789419978082;1
1789419978082;0
1789419978102;1
1789419978102;0
1789419978123;1
1789419978123;0
1789419978381;1
1789419978381;0
1789419978563;1
1789419978563;0
1789419978578;1
1789419978585;0
1789419978605;1
1789419978607;0
1789419978782;1
1789419978782;0
1789419979082;1
